date,bases,open_access_bases,bytes,open_access_bytes
"09/21/2019",30550737436750568,12002004137342215,11951261109778325,6259498378049098
"09/22/2019",30552963885110745,12004230585702392,11952214317155800,6260451585426573
"09/23/2019",30563056846790431,12014323547382078,11956240456601332,6264477724872105
"09/24/2019",30570837158835523,12022103859427170,11959166121442847,6267403389713620
"09/25/2019",30590237754648756,12037681733732078,11966856052420841,6273242498468974
"09/26/2019",30597804983644755,12045248962728077,11970189958952678,6276576405000811
"09/27/2019",30616447710357166,12058713344570566,11978950645536387,6282802032591555
"09/28/2019",30622070421741258,12064336055954658,11981454150535479,6285305537590647
"09/29/2019",30625540132935321,12067805767148721,11983145467364154,6286996854419322
"09/30/2019",30645439219492955,12087704853706355,11991482667656616,6295334054711784
"10/01/2019",30678184475650563,12120450109863963,12007489533528802,6311340920583970
"10/02/2019",30758871566400913,12173327014775649,12038374496860802,6333738761509027
"10/03/2019",30779950677741766,12194406126116502,12047486352324278,6342850616972503
"10/04/2019",30808268004068207,12201112459591423,12055224993792913,6346433184483240
"10/05/2019",30812459823337394,12205304278860610,12057132720105030,6348340910795357
"10/06/2019",30834067196802011,12226911652325227,12065633639904981,6356841830595308
"10/07/2019",30844906884475120,12235904939932292,12070453143127483,6360872163003140
"10/08/2019",30852197938003800,12243000600490263,12073578137754148,6363911981193590
"10/09/2019",30877764003025160,12268566665511623,12084924713995512,6375258557434954
"10/10/2019",30890851662906035,12281652882285712,12092293140698622,6382626333961042
"10/11/2019",30896707337306343,12287204636897450,12094836420586641,6385030824762755
"10/12/2019",30899083759282697,12289200816782326,12095793655103059,6385858900506506
"10/13/2019",30906924148811139,12293845790068105,12098740848312236,6387737868363173
"10/14/2019",30914881655221799,12297236048460907,12101724545484409,6389188926088036
"10/15/2019",30937147310058885,12313299133133697,12110958160237530,6396337782371583
"10/16/2019",31015758837142154,12328035204548644,12130472636839704,6403244076981370
"10/17/2019",31036875388613205,12338226169194405,12135833808566132,6406551318253837
"10/18/2019",31058157826588778,12341287890445785,12141560705670445,6408178363339498
"10/19/2019",31063910696382144,12346852974029029,12144889472196024,6411442412477482
"10/20/2019",31066261531194358,12347752403993999,12145832568315642,6411903534930717
"10/21/2019",31129228562260267,12357659214012162,12167592784449833,6416270195962130
"10/22/2019",31148241165885278,12376065563870266,12175863444019181,6424337288038721
"10/23/2019",31156670725098098,12384069428549377,12179723430771901,6428056542113248
"10/24/2019",31187620239150545,12415018942601824,12192927458716798,6441260570058145
"10/25/2019",31264002099234309,12422447545477081,12212213052433474,6444679116889983
"10/26/2019",31265979705996917,12424425152239689,12213074435746567,6445540500203076
"10/27/2019",31270653590018528,12429099036261300,12214734859774576,6447200924231085
"10/28/2019",31643051634583324,12435627204667786,12279446471012224,6450275734926830
"10/29/2019",31687800555236600,12480376125321062,12298289512794572,6469118776709178
"10/30/2019",31707221867705985,12492674669211951,12305791754437409,6474175899215899
"10/31/2019",31737636645614102,12523089447120068,12319024255232802,6487408400011292
"11/01/2019",31780337840483452,12563588396153592,12338444737877795,6505762279285785
"11/02/2019",31792161226230545,12575411781900685,12344298616374828,6511616157782818
"11/03/2019",31800177472832821,12583428028502961,12347450849980270,6514768391388260
"11/04/2019",31801649074565814,12584237415922318,12347989885710699,6515193111541626
"11/05/2019",32502360955157667,12590705318636591,12468550531116653,6517816614141173
"11/06/2019",32512659518869584,12600007777125697,12473000801693962,6521830106481456
"11/07/2019",32538843942169297,12626192200425410,12483671635390696,6532500940178190
"11/08/2019",32552696618877978,12640044877134091,12488766495584965,6537595800372459
"11/09/2019",32568600767447646,12655949025703759,12495346697622732,6544176002410226
"11/10/2019",32572644377765954,12659992636022067,12497222548186363,6546051852973857
"11/11/2019",32575951182893878,12663299441149991,12498720691991480,6547549996778974
"11/12/2019",32599834610511272,12679770708963085,12509505970190968,6555309789337849
"11/13/2019",32622234654198841,12698030107877335,12519589982809641,6564346381128802
"11/14/2019",32637856609906118,12713652063584612,12526834952809349,6571591351128510
"11/15/2019",32682414648910746,12721287995940890,12545986269898210,6575591313916577
"11/16/2019",32704520584900965,12743152663803918,12555905151194907,6585421121893587
"11/17/2019",32717208880968711,12755840959871664,12560841831352192,6590357802050872
"11/18/2019",32721369632193556,12759883841891137,12562628960060441,6592085031383829
"11/19/2019",32725239260284499,12763753469982080,12564490220122242,6593946291445630
"11/20/2019",32727836912454058,12766351122151639,12565659870943984,6595115942267372
"11/21/2019",32760416421007257,12798930630704838,12580528824254873,6609984895578261
"11/22/2019",32768533205516885,12807047415214466,12584085340316099,6613541411639487
"11/23/2019",32775598157321914,12814112367019495,12587062511288708,6616518582612096
"11/24/2019",32780304946779168,12818819156476749,12589094269521450,6618550340844838
"11/25/2019",32788398252382023,12826912462079604,12593242814484256,6622698885807644
"11/26/2019",32794238043170572,12832752252868153,12595936361981196,6625392433304584
"11/27/2019",33059642038402401,12845222192842872,12647276937213668,6630082914620806
"11/28/2019",33085368799152478,12870948953592949,12658123746768098,6640929724175236
"11/29/2019",33093325063743028,12877096230931629,12661792177016379,6643390396088277
"11/30/2019",33108976192982770,12892747360171371,12667581193023612,6649179412095510
"12/01/2019",33134179503115523,12917950670304124,12679222725888447,6660820944960345
"12/02/2019",33151909836472290,12935681003660891,12687095508986291,6668693728058189
"12/03/2019",33166312698807945,12950083865996546,12693135463011382,6674733682083280
"12/04/2019",33464938318996115,12959449952535550,12750042338748879,6678525689063139
"12/05/2019",33474631135884234,12969142769423669,12754203950240747,6682687300555007
"12/06/2019",33482202319503972,12976713953043407,12757560135962886,6686043486277146
"12/07/2019",33487690516033612,12981788747392259,12759951187332304,6688296875012081
"12/08/2019",33490007006272205,12983903975035934,12761017526240205,6689295836042006
"12/09/2019",33514364260734315,13008261229498044,12771520456036716,6699798765838517
"12/10/2019",33529368847752217,13020972982688850,12777965722117750,6705190674343315
"12/11/2019",33568663608537023,13033110949163014,12787523342317056,6709486444834309
"12/12/2019",33582270681609084,13046718022235075,12792597287813436,6714560390330689
"12/13/2019",33606726341419094,13071173682045085,12802709956745168,6724673059262421
"12/14/2019",33621302377784267,13085749718410258,12808074078914926,6730037181432179
"12/15/2019",33627618875756520,13092066216382511,12810815351637011,6732778454154264
"12/16/2019",33644723579453806,13106452131980397,12817579437502056,6738639922705270
"12/17/2019",33677793667989702,13116650005064504,12826054655434393,6743213795429637
"12/18/2019",33693691782055120,13131206840055356,12833035896249965,6749640053348965
"12/19/2019",33700785585840367,13138300643840603,12836256303004717,6752860460103717
"12/20/2019",33712497997962932,13149897740308355,12840372665902361,6756936428795844
"12/21/2019",33714800071337599,13151942524129312,12841268876835684,6757670712215804
"12/22/2019",33719742203618442,13155929211454131,12843627584447843,6759438296517431
"12/23/2019",33730684564125551,13166181110459423,12849021921019130,6764405676349983
"12/24/2019",33738501685960434,13173945093362052,12852678584346720,6768028372303122
"12/25/2019",33745894395631522,13181319788564124,12855353706105396,6770692035142444
"12/26/2019",33776761074957398,13189745186169000,12874881945640088,6774321861868315
"12/27/2019",33792213005644460,13198665213749175,12882162233545370,6778697572298386
"12/28/2019",33797377609354969,13203829817459684,12884700376931101,6781235715684117
"12/29/2019",33800099085949806,13206551294054521,12885974268837122,6782509607590138
"12/30/2019",33823634212795551,13230086420900266,12893892239988753,6790427578741769
"12/31/2019",33867902947299904,13274355155404619,12912840349763612,6809375688516628
"01/01/2020",33974006371935763,13380458580040478,13020155300879068,6916690639632084
"01/02/2020",34001875674799443,13408327882904158,13031630257473563,6928165596226579
"01/03/2020",34007751241149067,13414063873815778,13034044063089007,6930552586641069
"01/04/2020",34008773969591154,13414829101828865,13034489570475404,6930885590138925
"01/05/2020",34013614061531435,13419415028446346,13036661343433933,6932943114061544
"01/06/2020",34187723946558550,13425396744124116,13066208908541308,6935478606459787
"01/07/2020",34201142449647844,13438815247213410,13072008825134224,6941278523052703
"01/08/2020",34220571356140588,13457075737969754,13079579292844181,6948423446957710
"01/09/2020",34248438158866137,13484749400433049,13091629500235155,6960342683928315
"01/10/2020",34269303529103776,13505614770670688,13100615707933297,6969328891626457
"01/11/2020",34277554364226212,13513865605793124,13104025350684356,6972738534377516
"01/12/2020",34282537798511106,13518849040078018,13106127813726595,6974840997419755
"01/13/2020",34285807461242155,13521249926891267,13107406984428992,6975853504559994
"01/14/2020",34296139280302738,13530342683322951,13112235320535532,6979894614569148
"01/15/2020",34323815899673578,13556045813331143,13122927081278443,6989867591760776
"01/16/2020",34332259187258519,13564197239199808,13127285276000576,6994067795835134
"01/17/2020",34339933916628359,13571871968569648,13130265223562805,6997047743397363
"01/18/2020",34346429737389627,13578367789330916,13133588708394502,7000371228229060
"01/19/2020",34352550600677688,13584488652618977,13136171587732166,7002954107566724
"01/20/2020",34369624744351733,13601562796293022,13143045657869308,7009828177703866
"01/21/2020",34377852203100513,13609655184669202,13146602201991409,7013295252383672
"01/22/2020",34386762170063165,13618565151631854,13150427257861381,7017120308253644
"01/23/2020",34418690751876215,13628293000635512,13158172671415340,7021056768598307
"01/24/2020",35023490034793402,13637463226806573,13265201262711521,7025268231373198
"01/25/2020",36319091264566613,13648355828736364,13491381285957012,7029210915201005
"01/26/2020",36320729469830468,13649994034000219,13492043684022680,7029873313266673
"01/27/2020",36387583566439049,13656146948914000,13504182690210190,7032672472577298
"01/28/2020",36410954081567660,13679145589173469,13514896232486339,7043239300131248
"01/29/2020",36420276818043536,13688340507765085,13517780795236457,7046087048909728
"01/30/2020",36484563494638030,13693394816618369,13531303275898224,7048401858295023
"01/31/2020",36502219087860247,13702637099186786,13538814851164777,7052457538380377
"02/01/2020",36521198226352683,13721616237679222,13547905236000563,7061547923216163
"02/02/2020",36526213355746419,13726631367072958,13549619801958321,7063262489173921
"02/03/2020",36538426249289441,13738844260615980,13552904206282819,7066546893498419
"02/04/2020",36558106431669147,13758524442995686,13560620118452866,7074262805668466
"02/05/2020",36569375085914993,13769517961414592,13565209265042194,7078723833590931
"02/06/2020",36573170380532001,13773313256031600,13566783938359191,7080298506907928
"02/07/2020",36631254585408207,13778191552123507,13577333214105530,7082466236042177
"02/08/2020",36640742351163115,13787679317878415,13581007574660204,7086140596596851
"02/09/2020",36646568333212363,13793505299927663,13583127650997733,7088260672934380
"02/10/2020",36654836865496836,13801772829999714,13586453571984640,7091585981619100
"02/11/2020",36662911486724428,13809846162075415,13589581198776334,7094712784399779
"02/12/2020",36963651684036300,13819838590480713,13640412836510313,7099010933885464
"02/13/2020",37226740437141703,13844618421266354,13713300472110195,7106911402512988
"02/14/2020",37242220081125728,13853485046715171,13718631352369659,7110658269940349
"02/15/2020",37246292236395182,13857557201984625,13720244475515373,7112271393086063
"02/16/2020",37247115514038759,13858380479628202,13720580843761241,7112607761331931
"02/17/2020",37251329531103650,13862594496693093,13722407631097210,7114434548667900
"02/18/2020",37260923205425717,13872188171015160,13726544345790787,7118571263361477
"02/19/2020",37282055010676089,13878861374807296,13734232331889716,7121557414958412
"02/20/2020",37359491444365963,13956180973822128,13767148409206094,7154442909719572
